
 NEW RECORD - 05-29-2023 21:31:25
21:31:28.333, 	0.00159486, 	38.7004, 	10.0697, 	0.447628
21:31:28.433, 	0.00167162, 	38.0113, 	10.0697, 	0.447628
21:31:28.533, 	0.00164621, 	38.2579, 	10.0697, 	0.447628
21:31:28.633, 	0.00155579, 	30.6258, 	10.0697, 	0.447628
21:31:28.733, 	0.00162974, 	36.6717, 	10.0697, 	0.447628
21:31:28.833, 	0.00165776, 	31.1677, 	10.0697, 	0.447628
21:31:28.933, 	0.00159641, 	35.3504, 	10.0697, 	0.447628
21:31:29.033, 	0.00154932, 	36.0553, 	10.0697, 	0.447628
21:31:29.133, 	0.00166288, 	38.8179, 	10.0697, 	0.447628
21:31:29.233, 	0.0015809, 	33.4181, 	10.0697, 	0.447628
21:31:29.333, 	0.00161906, 	36.7286, 	10.0697, 	0.447628
21:31:29.434, 	0.0016235, 	38.9384, 	10.0697, 	0.447628
21:31:29.534, 	0.00162472, 	36.378, 	10.0697, 	0.447628
21:31:29.636, 	0.00162349, 	35.7673, 	10.0697, 	0.447628
21:31:29.734, 	0.00157858, 	34.5479, 	10.0697, 	0.447628
21:31:29.834, 	0.00165721, 	33.746, 	10.0697, 	0.447628
21:31:29.934, 	0.00165893, 	30.6961, 	10.0697, 	0.447628
21:31:30.035, 	0.001043, 	33.6519, 	11.1217, 	0.447628
21:31:30.134, 	0.00103277, 	32.1335, 	11.1217, 	0.447628
21:31:30.236, 	0.000581327, 	31.5039, 	13.0755, 	0.447628
21:31:30.335, 	0.000564671, 	28.2173, 	13.0755, 	0.447628
21:31:30.435, 	0.00049505, 	27.6351, 	13.0755, 	0.447628
21:31:30.536, 	0.000466407, 	30.8823, 	14.1276, 	0.447628
21:31:30.635, 	0.000274351, 	27.9715, 	16.0814, 	0.447628
21:31:30.736, 	0.000150712, 	23.7206, 	18.0352, 	0.447628
21:31:30.837, 	0.000140254, 	22.6144, 	18.0352, 	0.447628
21:31:30.935, 	9.12006e-05, 	23.5773, 	20.1393, 	0.447628
21:31:31.036, 	5.43768e-05, 	20.6587, 	22.0932, 	-0.447628
21:31:31.136, 	5.94258e-05, 	21.4835, 	22.0932, 	-1.34299
21:31:31.236, 	4.58866e-05, 	21.5105, 	22.0932, 	-0.447628
21:31:31.336, 	6.38631e-05, 	20.0222, 	22.0932, 	0.447628
21:31:31.436, 	7.08856e-05, 	19.1461, 	22.2434, 	-0.447628
21:31:31.537, 	9.60881e-05, 	22.8701, 	21.1914, 	1.34299
21:31:31.637, 	0.000121551, 	22.5254, 	19.0873, 	0.447628
21:31:31.737, 	0.000209134, 	25.0893, 	17.1335, 	1.34299
21:31:31.837, 	0.000297777, 	26.4145, 	15.0294, 	0.447628
21:31:31.937, 	0.000306993, 	25.4597, 	15.1796, 	0.447628
21:31:32.037, 	0.000302272, 	28.0096, 	15.1796, 	0.447628
21:31:32.137, 	0.000314537, 	25.1452, 	15.1796, 	-0.447628
21:31:32.237, 	0.000288141, 	27.3247, 	15.1796, 	0.447628
21:31:32.337, 	0.000328807, 	26.7188, 	15.1796, 	0.447628
21:31:32.437, 	0.000291269, 	23.5797, 	15.1796, 	0.447628
21:31:32.539, 	0.000322458, 	28.2175, 	15.1796, 	0.447628
21:31:32.638, 	0.000291601, 	30.8607, 	15.1796, 	0.447628
21:31:32.738, 	0.000318128, 	27.5811, 	15.1796, 	0.447628
21:31:32.838, 	0.000302705, 	29.2046, 	15.1796, 	-1.34299
21:31:32.938, 	0.000285297, 	28.3754, 	15.1796, 	-9.44278
21:31:33.038, 	0.000281701, 	28.8464, 	15.1796, 	-19.6296
21:31:33.139, 	0.000332563, 	25.0301, 	15.1796, 	-24.4603
21:31:33.239, 	0.000296998, 	28.2835, 	15.0294, 	-27.4476
21:31:33.338, 	0.000305507, 	32.8285, 	15.0294, 	-27.4476
21:31:33.439, 	0.000290594, 	29.8846, 	15.1796, 	-22.508
21:31:33.539, 	0.000335056, 	29.1206, 	15.1796, 	-0.447628
21:31:33.639, 	0.000323289, 	31.0117, 	15.1796, 	7.63215
21:31:33.739, 	0.000312846, 	25.7616, 	15.1796, 	10.3516
21:31:33.839, 	0.000346506, 	26.9258, 	15.1796, 	12.1773
21:31:33.939, 	0.000310018, 	26.8103, 	15.0294, 	16.8018
21:31:34.039, 	0.000290746, 	26.9134, 	15.1796, 	17.7394
21:31:34.139, 	0.000302118, 	27.5851, 	15.1796, 	17.7394
21:31:34.240, 	0.000268978, 	23.9027, 	15.0294, 	17.7394
21:31:34.340, 	0.000322157, 	29.0732, 	15.0294, 	17.7394
21:31:34.440, 	0.000278847, 	29.236, 	15.0294, 	17.7394
21:31:34.540, 	0.000314121, 	31.986, 	15.0294, 	17.7394
21:31:34.640, 	0.000294145, 	27.214, 	15.1796, 	17.7394
21:31:34.740, 	0.000302025, 	29.9368, 	15.0294, 	17.7394
21:31:34.840, 	0.000361642, 	27.9103, 	15.0294, 	17.7394
21:31:34.941, 	0.00032677, 	26.7718, 	15.1796, 	17.7394
21:31:35.040, 	0.000320404, 	26.9146, 	15.0294, 	16.8018
21:31:35.140, 	0.000313399, 	26.5452, 	15.1796, 	17.7394
21:31:35.241, 	0.000355627, 	31.8321, 	15.1796, 	16.8018
21:31:35.341, 	0.000337903, 	27.5899, 	15.1796, 	17.7394
21:31:35.441, 	0.000263765, 	26.659, 	15.1796, 	16.8018
21:31:35.541, 	0.000351325, 	28.4788, 	15.1796, 	17.7394
21:31:35.641, 	0.000304125, 	30.1916, 	15.1796, 	16.8018
21:31:35.741, 	0.000320663, 	28.264, 	15.1796, 	17.7394
21:31:35.841, 	0.0002826, 	26.2731, 	15.1796, 	17.7394
21:31:35.941, 	0.000324889, 	27.2687, 	15.1796, 	17.7394
21:31:36.041, 	0.000279348, 	28.4813, 	15.1796, 	17.7394
21:31:36.141, 	0.00032161, 	28.6645, 	15.0294, 	17.7394
21:31:36.242, 	0.000334214, 	31.1378, 	15.1796, 	16.8018
21:31:36.342, 	0.000348462, 	27.3814, 	15.0294, 	16.8018
21:31:36.442, 	0.000290173, 	27.3307, 	15.1796, 	17.7394
21:31:36.542, 	0.000320806, 	27.023, 	15.1796, 	17.7394
21:31:36.642, 	0.000316629, 	27.308, 	15.1796, 	17.7394
21:31:36.742, 	0.000304761, 	26.9747, 	15.1796, 	17.7394
21:31:36.842, 	0.000298236, 	27.3661, 	15.1796, 	17.7394
21:31:36.942, 	0.000302011, 	28.383, 	15.1796, 	17.7394
21:31:37.042, 	0.000325454, 	28.8533, 	15.1796, 	17.7394
21:31:37.142, 	0.000301722, 	31.3126, 	15.1796, 	17.7394
21:31:37.243, 	0.000326349, 	27.0368, 	15.1796, 	17.7394
21:31:37.343, 	0.00028705, 	28.4497, 	15.0294, 	17.7394
21:31:37.443, 	0.000316264, 	25.647, 	15.1796, 	17.7394
21:31:37.543, 	0.000289901, 	26.1222, 	15.1796, 	16.8018
21:31:37.643, 	0.000311648, 	27.6266, 	15.0294, 	17.7394
21:31:37.743, 	0.000290775, 	29.9167, 	15.1796, 	17.7394
21:31:37.843, 	0.000319757, 	26.9596, 	15.1796, 	16.8018
21:31:37.943, 	0.000338537, 	30.2839, 	15.1796, 	16.8018
21:31:38.044, 	0.000331003, 	27.9529, 	15.1796, 	17.7394
21:31:38.144, 	0.000306043, 	28.639, 	15.1796, 	17.7394
21:31:38.244, 	0.000307893, 	29.2097, 	15.1796, 	17.7394
21:31:38.344, 	0.000307939, 	26.4904, 	15.1796, 	17.7394
21:31:38.444, 	0.000318882, 	25.7841, 	15.1796, 	17.7394
21:31:38.544, 	0.000308085, 	25.7248, 	15.1796, 	17.7394
21:31:38.644, 	0.00030011, 	27.912, 	15.0294, 	17.7394
21:31:38.744, 	0.000349977, 	28.7665, 	15.1796, 	17.7394
21:31:38.844, 	0.000311884, 	29.9485, 	15.0294, 	17.7394
21:31:38.944, 	0.000322624, 	27.1805, 	15.1796, 	17.7394
21:31:39.044, 	0.000310085, 	24.559, 	15.0294, 	17.7394
21:31:39.145, 	0.000272302, 	26.16, 	15.0294, 	17.7394
21:31:39.245, 	0.000307654, 	27.5348, 	15.1796, 	17.7394
21:31:39.345, 	0.000305505, 	26.753, 	15.0294, 	17.7394
21:31:39.445, 	0.000318407, 	26.7633, 	15.0294, 	17.7394
21:31:39.545, 	0.000301281, 	25.8231, 	15.1796, 	17.7394
21:31:39.645, 	0.000322399, 	25.1844, 	15.1796, 	17.7394
21:31:39.745, 	0.000291074, 	26.1509, 	15.1796, 	17.7394
21:31:39.846, 	0.000287018, 	25.9807, 	15.1796, 	17.7394
21:31:39.946, 	0.000321661, 	28.7996, 	15.0294, 	17.7394
21:31:40.046, 	0.000317862, 	24.9729, 	15.1796, 	17.7394
21:31:40.146, 	0.000301186, 	25.503, 	15.1796, 	17.7394
21:31:40.246, 	0.000316923, 	26.6311, 	15.0294, 	17.7394
21:31:40.346, 	0.000319677, 	28.589, 	15.1796, 	17.7394
21:31:40.446, 	0.000316531, 	25.0467, 	15.1796, 	16.8018
21:31:40.546, 	0.000347051, 	29.7892, 	15.1796, 	16.8018
21:31:40.647, 	0.000302702, 	27.1649, 	15.1796, 	17.7394
21:31:40.746, 	0.000322259, 	24.3503, 	15.1796, 	17.7394
21:31:40.847, 	0.000313262, 	27.7333, 	15.1796, 	17.7394
21:31:40.947, 	0.000318546, 	30.8092, 	15.1796, 	17.7394
21:31:41.047, 	0.00033192, 	26.724, 	15.1796, 	16.8018
21:31:41.147, 	0.000304373, 	27.9232, 	15.1796, 	17.7394
21:31:41.247, 	0.000292563, 	27.836, 	15.1796, 	17.7394
21:31:41.347, 	0.000313666, 	28.9453, 	15.1796, 	17.7394
21:31:41.447, 	0.00032391, 	25.8668, 	15.1796, 	17.7394
21:31:41.547, 	0.000305751, 	28.1965, 	15.0294, 	16.8018
21:31:41.648, 	0.000327443, 	26.0631, 	15.1796, 	17.7394
21:31:41.748, 	0.00033953, 	28.3766, 	15.1796, 	16.8018
21:31:41.848, 	0.000302166, 	28.8403, 	15.1796, 	17.7394
21:31:41.948, 	0.000299438, 	29.288, 	15.1796, 	16.8018
21:31:42.048, 	0.000344263, 	28.1003, 	15.1796, 	16.8018
21:31:42.148, 	0.000313486, 	29.5637, 	15.0294, 	17.7394
21:31:42.248, 	0.00032321, 	31.6457, 	15.0294, 	16.8018
21:31:42.348, 	0.00032912, 	27.1015, 	15.1796, 	17.7394
21:31:42.448, 	0.00031185, 	28.5483, 	15.1796, 	17.7394
21:31:42.549, 	0.000278127, 	28.1991, 	15.0294, 	17.7394
21:31:42.649, 	0.000324209, 	30.9155, 	15.1796, 	17.7394
21:31:42.749, 	0.00032666, 	27.1822, 	15.1796, 	17.7394
21:31:42.849, 	0.000330658, 	25.6604, 	15.1796, 	17.7394
21:31:42.952, 	0.000305541, 	25.7759, 	15.1796, 	17.7394
21:31:43.049, 	0.000313, 	26.9532, 	15.0294, 	17.7394
21:31:43.149, 	0.000319243, 	25.9839, 	15.1796, 	17.7394
21:31:43.250, 	0.000306622, 	27.3534, 	15.1796, 	17.7394
21:31:43.350, 	0.000317905, 	26.8181, 	15.1796, 	17.7394
21:31:43.450, 	0.000322872, 	29.0709, 	15.1796, 	17.7394
21:31:43.550, 	0.000312912, 	26.4843, 	15.1796, 	16.8018
21:31:43.650, 	0.000334616, 	27.9323, 	15.1796, 	17.7394
21:31:43.750, 	0.000310853, 	29.0231, 	15.1796, 	17.7394
21:31:43.850, 	0.000292632, 	29.0935, 	15.1796, 	17.7394
21:31:43.952, 	0.000327117, 	29.3557, 	15.1796, 	16.8018
21:31:44.051, 	0.000282883, 	31.0342, 	15.1796, 	16.8018
21:31:44.151, 	0.000304586, 	27.3824, 	15.1796, 	17.7394
21:31:44.253, 	0.00032106, 	26.7024, 	15.1796, 	16.8018
21:31:44.351, 	0.000325884, 	27.2817, 	15.1796, 	17.7394
21:31:44.451, 	0.000284199, 	29.2337, 	15.0294, 	17.7394
21:31:44.551, 	0.000330305, 	30.7741, 	15.1796, 	17.7394
21:31:44.651, 	0.00037164, 	28.8481, 	15.1796, 	16.8018
21:31:44.751, 	0.00033613, 	30.4063, 	15.1796, 	17.7394
21:31:44.852, 	0.000307101, 	31.003, 	15.1796, 	17.7394
21:31:44.952, 	0.000283517, 	25.1286, 	15.1796, 	17.7394
21:31:45.052, 	0.00029666, 	25.3971, 	15.1796, 	17.7394
21:31:45.152, 	0.000321193, 	29.3057, 	15.1796, 	17.7394
21:31:45.252, 	0.000326259, 	29.9127, 	15.1796, 	17.7394
21:31:45.353, 	0.000318898, 	26.6379, 	15.1796, 	17.7394
21:31:45.453, 	0.000288728, 	27.1275, 	15.0294, 	17.7394
21:31:45.552, 	0.000314034, 	25.8115, 	15.1796, 	16.8018
21:31:45.652, 	0.000293153, 	26.9226, 	15.1796, 	17.7394
21:31:45.753, 	0.000330117, 	27.1375, 	15.1796, 	17.7394
21:31:45.853, 	0.000359848, 	25.7761, 	15.1796, 	16.8018
21:31:45.953, 	0.000274387, 	26.1219, 	15.1796, 	17.7394
21:31:46.053, 	0.000283055, 	27.939, 	15.1796, 	17.7394
21:31:46.153, 	0.000345315, 	27.5526, 	15.1796, 	17.7394
21:31:46.253, 	0.000329748, 	27.8162, 	15.0294, 	16.8018
21:31:46.354, 	0.00030664, 	27.0435, 	15.1796, 	17.7394
21:31:46.455, 	0.000277447, 	28.3963, 	15.1796, 	17.7394
21:31:46.553, 	0.00032375, 	29.1968, 	15.1796, 	17.7394
21:31:46.654, 	0.000332154, 	27.5954, 	15.1796, 	17.7394
21:31:46.754, 	0.00028782, 	30.4035, 	15.0294, 	16.8018
21:31:46.856, 	0.000284319, 	26.8174, 	15.1796, 	16.8018
21:31:46.955, 	0.000318275, 	25.4344, 	15.0294, 	17.7394
21:31:47.055, 	0.000311972, 	27.6282, 	15.1796, 	17.7394
21:31:47.155, 	0.000291275, 	28.4754, 	15.1796, 	17.7394
21:31:47.256, 	0.000303572, 	26.6973, 	15.1796, 	17.7394
21:31:47.356, 	0.000309961, 	28.1574, 	15.1796, 	17.7394
21:31:47.457, 	0.000321801, 	28.7678, 	15.1796, 	16.8018
21:31:47.557, 	0.000321301, 	31.2269, 	15.1796, 	16.8018
21:31:47.656, 	0.000302794, 	27.7534, 	15.1796, 	17.7394
21:31:47.756, 	0.00032154, 	29.5644, 	15.1796, 	17.7394
21:31:47.856, 	0.000296419, 	29.0041, 	15.1796, 	16.8018
21:31:47.959, 	0.000315019, 	27.4066, 	15.1796, 	17.7394
21:31:48.058, 	0.00031907, 	28.8932, 	15.1796, 	17.7394
21:31:48.159, 	0.000316216, 	28.7098, 	15.1796, 	17.7394
21:31:48.258, 	0.000333404, 	28.1412, 	15.1796, 	16.8018
21:31:48.359, 	0.000348986, 	26.8633, 	15.1796, 	17.7394
21:31:48.457, 	0.000282914, 	27.5875, 	15.1796, 	17.7394
21:31:48.558, 	0.000289479, 	28.9495, 	15.0294, 	17.7394
21:31:48.659, 	0.000296478, 	26.646, 	15.0294, 	17.7394
21:31:48.759, 	0.000294344, 	27.5764, 	15.1796, 	17.7394
21:31:48.859, 	0.0003188, 	27.2302, 	15.0294, 	17.7394
21:31:48.959, 	0.000294658, 	28.3049, 	15.1796, 	17.7394
21:31:49.058, 	0.000284625, 	27.1087, 	15.1796, 	17.7394
21:31:49.160, 	0.000284414, 	26.9513, 	15.1796, 	17.7394
21:31:49.260, 	0.000356997, 	28.8822, 	15.1796, 	17.7394
21:31:49.359, 	0.000326982, 	26.5327, 	15.1796, 	17.7394
21:31:49.459, 	0.000294323, 	24.9844, 	15.1796, 	16.8018
21:31:49.559, 	0.000296268, 	27.8556, 	15.0294, 	16.8018
21:31:49.660, 	0.0003269, 	30.1064, 	15.0294, 	17.7394
21:31:49.761, 	0.000296071, 	25.4959, 	15.1796, 	16.8018
21:31:49.861, 	0.000307621, 	27.2317, 	15.1796, 	17.7394
21:31:49.961, 	0.000323155, 	29.5564, 	15.1796, 	17.7394
21:31:50.060, 	0.000325924, 	26.4072, 	15.1796, 	17.7394
21:31:50.162, 	0.000294876, 	29.5255, 	15.1796, 	17.7394
21:31:50.260, 	0.000337242, 	28.2299, 	15.1796, 	16.8018
21:31:50.360, 	0.00030286, 	28.8013, 	15.0294, 	17.7394
21:31:50.460, 	0.000289478, 	25.2152, 	15.1796, 	17.7394
21:31:50.560, 	0.000301147, 	25.2577, 	15.1796, 	17.7394
21:31:50.660, 	0.000317389, 	28.5346, 	15.1796, 	17.7394
21:31:50.761, 	0.000311939, 	29.3336, 	15.1796, 	17.7394
21:31:50.863, 	0.000307047, 	26.6228, 	15.0294, 	17.7394
21:31:50.962, 	0.000291004, 	27.1444, 	15.1796, 	16.8018
21:31:51.063, 	0.000305191, 	26.3328, 	15.1796, 	16.8018
21:31:51.162, 	0.000291952, 	24.7179, 	15.1796, 	17.7394
21:31:51.263, 	0.000286852, 	27.9604, 	15.1796, 	17.7394
21:31:51.364, 	0.000343865, 	25.52, 	15.0294, 	17.7394
21:31:51.464, 	0.000312457, 	25.6139, 	15.1796, 	17.7394
21:31:51.563, 	0.000313007, 	29.3959, 	15.1796, 	17.7394
21:31:51.664, 	0.000328508, 	27.5714, 	15.0294, 	17.7394
21:31:51.765, 	0.000312932, 	26.3147, 	15.0294, 	17.7394
21:31:51.863, 	0.000315387, 	28.8638, 	15.1796, 	17.7394
21:31:51.963, 	0.000324809, 	29.3617, 	15.1796, 	17.7394
21:31:52.065, 	0.000285773, 	22.6211, 	15.1796, 	17.7394
21:31:52.165, 	0.000338765, 	26.5876, 	15.1796, 	17.7394
21:31:52.265, 	0.000295231, 	27.0097, 	15.1796, 	17.7394
21:31:52.366, 	0.000310889, 	25.8829, 	15.0294, 	17.7394
21:31:52.466, 	0.000323378, 	27.7739, 	15.0294, 	16.8018
21:31:52.565, 	0.000289442, 	28.8343, 	15.1796, 	17.7394
21:31:52.665, 	0.000320998, 	27.4645, 	15.1796, 	17.7394
21:31:52.767, 	0.000294874, 	27.6815, 	15.1796, 	16.8018
21:31:52.867, 	0.000337577, 	28.1011, 	15.1796, 	16.8018
21:31:52.968, 	0.000274632, 	25.7354, 	15.1796, 	17.7394
21:31:53.066, 	0.000334669, 	27.9206, 	15.1796, 	17.7394
21:31:53.167, 	0.000323672, 	28.648, 	15.1796, 	16.8018
21:31:53.267, 	0.000311484, 	27.1056, 	15.1796, 	17.7394
21:31:53.368, 	0.000334151, 	29.9523, 	15.1796, 	16.8018
21:31:53.468, 	0.000311399, 	27.7062, 	15.1796, 	17.7394
21:31:53.568, 	0.00031086, 	28.8858, 	15.1796, 	17.7394
21:31:53.668, 	0.00031297, 	26.6241, 	15.0294, 	17.7394
21:31:53.768, 	0.000316857, 	27.9195, 	15.1796, 	17.7394
21:31:53.868, 	0.000294337, 	29.0391, 	15.1796, 	17.7394
21:31:53.969, 	0.000317812, 	27.9555, 	15.1796, 	17.7394
21:31:54.069, 	0.000327461, 	27.8592, 	15.0294, 	17.7394
21:31:54.170, 	0.000320211, 	26.658, 	15.1796, 	17.7394
21:31:54.271, 	0.000317426, 	27.6645, 	15.1796, 	16.8018
21:31:54.370, 	0.0003505, 	27.8408, 	15.1796, 	17.7394
21:31:54.471, 	0.000328758, 	26.9416, 	15.1796, 	17.7394
21:31:54.571, 	0.000294981, 	27.1234, 	15.1796, 	17.7394
21:31:54.670, 	0.000310394, 	27.2958, 	15.1796, 	17.7394
21:31:54.771, 	0.000305109, 	28.2335, 	15.1796, 	17.7394
21:31:54.872, 	0.000283098, 	26.4649, 	15.1796, 	16.8018
21:31:54.971, 	0.00029336, 	26.3018, 	15.0294, 	16.8018
21:31:55.071, 	0.000325584, 	30.9302, 	15.0294, 	16.8018
21:31:55.171, 	0.000313405, 	24.6924, 	15.1796, 	17.7394
21:31:55.272, 	0.000324091, 	27.5505, 	15.1796, 	17.7394
21:31:55.372, 	0.000343379, 	29.0983, 	15.1796, 	17.7394
21:31:55.472, 	0.00034496, 	27.4858, 	15.1796, 	17.7394
21:31:55.573, 	0.000320544, 	23.5176, 	15.1796, 	16.8018
21:31:55.673, 	0.000327231, 	29.9431, 	15.1796, 	17.7394
21:31:55.772, 	0.000359322, 	27.0576, 	15.1796, 	17.7394
21:31:55.873, 	0.000319701, 	29.4523, 	15.1796, 	16.8018
21:31:55.973, 	0.000323346, 	27.7629, 	15.1796, 	17.7394
21:31:56.073, 	0.000285515, 	28.5835, 	15.0294, 	17.7394
21:31:56.173, 	0.000308594, 	26.1975, 	15.0294, 	16.8018
21:31:56.274, 	0.000306802, 	28.8077, 	15.0294, 	17.7394
21:31:56.374, 	0.000306348, 	26.8741, 	15.0294, 	16.8018
21:31:56.473, 	0.00032028, 	29.2191, 	15.1796, 	17.7394
21:31:56.574, 	0.000301008, 	27.1819, 	15.0294, 	16.8018
21:31:56.674, 	0.000322222, 	25.854, 	15.0294, 	16.8018
21:31:56.774, 	0.000333065, 	26.8377, 	15.1796, 	16.8018
21:31:56.875, 	0.00030669, 	27.5781, 	15.1796, 	17.7394
21:31:56.976, 	0.000302643, 	26.8034, 	15.1796, 	17.7394
21:31:57.076, 	0.000313791, 	27.9114, 	15.1796, 	17.7394
21:31:57.176, 	0.000332623, 	26.3388, 	15.0294, 	17.7394
21:31:57.277, 	0.000296689, 	26.3863, 	15.0294, 	17.7394
21:31:57.377, 	0.00030208, 	27.2968, 	15.1796, 	17.7394
21:31:57.477, 	0.000314102, 	29.3647, 	15.1796, 	16.8018
21:31:57.578, 	0.000291738, 	28.8402, 	15.1796, 	17.7394
21:31:57.678, 	0.000290205, 	30.2711, 	15.1796, 	17.7394
21:31:57.777, 	0.000304119, 	26.0359, 	15.1796, 	16.8018
21:31:57.878, 	0.000318807, 	27.1103, 	15.1796, 	16.8018
21:31:57.979, 	0.000312137, 	27.9211, 	15.1796, 	17.7394
21:31:58.080, 	0.000328253, 	29.7988, 	15.1796, 	16.8018
21:31:58.179, 	0.000293035, 	24.9805, 	15.1796, 	16.8018
21:31:58.279, 	0.000323316, 	29.2246, 	15.1796, 	17.7394
21:31:58.380, 	0.000341693, 	24.6408, 	15.1796, 	17.7394
21:31:58.481, 	0.00029749, 	29.0749, 	15.1796, 	17.7394
21:31:58.581, 	0.000297016, 	25.4999, 	15.1796, 	17.7394
21:31:58.682, 	0.000312398, 	28.9072, 	15.0294, 	17.7394
21:31:58.782, 	0.000329959, 	25.8369, 	15.0294, 	17.7394
21:31:58.883, 	0.00036605, 	29.1651, 	15.0294, 	16.8018
21:31:58.983, 	0.000303124, 	26.6731, 	15.1796, 	17.7394
21:31:59.084, 	0.000291779, 	26.9532, 	15.0294, 	17.7394
21:31:59.182, 	0.000320443, 	26.048, 	15.0294, 	17.7394
21:31:59.282, 	0.000301953, 	26.9472, 	15.1796, 	17.7394
21:31:59.384, 	0.000328609, 	28.7976, 	15.1796, 	17.7394
21:31:59.483, 	0.000326817, 	26.1237, 	15.1796, 	16.8018
21:31:59.584, 	0.000301652, 	27.3379, 	15.1796, 	17.7394
21:31:59.683, 	0.000312796, 	26.0107, 	15.1796, 	16.8018
21:31:59.782, 	0.000295966, 	27.846, 	15.1796, 	17.7394
21:31:59.884, 	0.000323239, 	27.0845, 	15.0294, 	17.7394
21:31:59.983, 	0.000313279, 	28.7059, 	15.0294, 	17.7394
21:32:00.084, 	0.000302745, 	30.6339, 	15.1796, 	17.7394
21:32:00.185, 	0.000303594, 	28.7565, 	15.1796, 	17.7394
21:32:00.283, 	0.000297738, 	26.2097, 	15.0294, 	17.7394
21:32:00.384, 	0.00030304, 	26.5849, 	15.1796, 	17.7394
21:32:00.485, 	0.000301559, 	28.2796, 	15.1796, 	17.7394
21:32:00.585, 	0.000293311, 	28.966, 	15.0294, 	16.8018
21:32:00.685, 	0.000321199, 	30.3425, 	15.0294, 	16.8018
21:32:00.783, 	0.000305822, 	26.9241, 	15.1796, 	17.7394
21:32:00.885, 	0.000305094, 	31.2924, 	15.0294, 	17.7394
21:32:00.986, 	0.000305289, 	27.6126, 	15.1796, 	17.7394
21:32:01.086, 	0.000338719, 	30.4278, 	15.1796, 	17.7394
21:32:01.186, 	0.000351729, 	28.8475, 	15.1796, 	17.7394
21:32:01.286, 	0.000332792, 	26.0743, 	15.1796, 	17.7394
21:32:01.385, 	0.000278282, 	28.7431, 	15.0294, 	17.7394
21:32:01.485, 	0.000308184, 	25.115, 	15.1796, 	17.7394
21:32:01.586, 	0.000339462, 	27.9441, 	15.1796, 	16.8018
21:32:01.686, 	0.000289362, 	27.5233, 	15.1796, 	17.7394
21:32:01.785, 	0.000310912, 	26.7326, 	15.1796, 	17.7394
21:32:01.887, 	0.000311897, 	28.9588, 	15.1796, 	16.8018
21:32:01.986, 	0.000309578, 	27.3868, 	15.0294, 	17.7394
21:32:02.086, 	0.000291749, 	26.8434, 	15.0294, 	17.7394
21:32:02.186, 	0.000297992, 	28.5781, 	15.1796, 	16.8018
21:32:02.288, 	0.000297654, 	27.8066, 	15.1796, 	17.7394
21:32:02.386, 	0.000289528, 	27.3749, 	15.1796, 	17.7394
21:32:02.486, 	0.00030656, 	27.0838, 	15.1796, 	17.7394

 NEW RECORD - 05-29-2023 21:59:33
21:59:33.432, 	0.00157475, 	34.0367, 	10.0697, 	0.447628
21:59:33.533, 	0.00161014, 	36.9213, 	10.0697, 	0.447628
21:59:33.632, 	0.00153387, 	35.2736, 	10.0697, 	0.447628
21:59:33.731, 	0.00165807, 	35.4051, 	10.0697, 	0.447628
21:59:33.831, 	0.00159851, 	37.7787, 	10.0697, 	0.447628
